dm_sendTime,dm_time,dm_userId,dm_color,dm_mode,dm_fontSize,dm_text
2019-08-19 21:43:49,0:01:22.324000,7a66aeb2,"(226, 2, 127)",5,25,直到有人发现了我，看见了我，走近了我，拥向了我，从此改变我的全部生活
2019-08-19 21:43:42,0:01:18.846000,7a66aeb2,"(226, 2, 127)",5,25,直到有人发现了我，看见了我，走近了我，拥向了我，从此改变我的全部生活
2019-08-19 21:43:38,0:00:32.922000,4fa7cf89,"(255, 255, 255)",1,25,那是天才
2019-08-19 21:43:36,0:00:10.171000,f8421967,"(255, 255, 255)",1,25,一千万了
2019-08-19 21:43:34,0:01:13.449000,7a66aeb2,"(226, 2, 127)",5,25,直到有人发现了我，看见了我，走近了我，拥向了我，从此改变我的全部生活
2019-08-19 21:43:34,0:00:19.878000,43230f84,"(255, 255, 255)",1,25,留念
2019-08-19 21:43:27,0:00:32.922000,4fa7cf89,"(255, 255, 255)",1,25,那是天才
2019-08-19 21:43:23,0:00:32.922000,4fa7cf89,"(255, 255, 255)",1,25,那是天才
2019-08-19 21:43:18,0:01:32.921000,d3ad959f,"(255, 255, 255)",1,25,是啊
2019-08-19 21:43:16,0:00:32.922000,4fa7cf89,"(255, 255, 255)",1,25,那是天才
2019-08-19 21:43:13,0:00:32.922000,4fa7cf89,"(255, 255, 255)",1,25,那是天才
2019-08-19 21:43:09,0:00:32.922000,4fa7cf89,"(255, 255, 255)",1,25,那是天才
2019-08-19 21:43:08,0:00:55.508000,7a66aeb2,"(0, 152, 67)",4,25,泪目
2019-08-19 21:43:01,0:00:32.102000,4fa7cf89,"(255, 255, 255)",1,25,那是天才
2019-08-19 21:43:00,0:00:33.843000,8166608a,"(255, 255, 255)",1,25,那是天才那是天才那是天才那是天才那是天才那是天才那是天才那是天才那是天才那是天才那是天才那是天才那是天才那是天才那是天才那是天才那是天才那是天才那是天才那是天才那是天才那是天才那是天才那是天才那是天才
2019-08-19 21:42:57,0:00:32.102000,4fa7cf89,"(255, 255, 255)",1,25,那是天才
2019-08-19 21:42:50,0:00:16.900000,36e0e173,"(255, 255, 255)",1,25,1082
2019-08-19 21:42:39,0:02:37.901000,948eb74a,"(255, 255, 255)",1,25,何为正常
2019-08-19 21:42:32,0:00:29.267000,d62455ab,"(255, 255, 255)",1,25,再来一遍，出不去了
2019-08-19 21:42:21,0:02:54.801000,2dc8a3c9,"(255, 255, 255)",1,25,对吗，海绵宝宝
2019-08-19 21:42:10,0:00:25.843000,8166608a,"(255, 255, 255)",1,25,1084W
2019-08-19 21:41:51,0:00:17.193000,7a66aeb2,"(226, 2, 127)",1,25,1000w合影
2019-08-19 21:41:15,0:03:30.679000,4fa7cf89,"(255, 255, 255)",1,25,欢乐是如何消失的呢？海绵宝宝
2019-08-19 21:41:10,0:03:30.679000,4fa7cf89,"(255, 255, 255)",1,25,欢乐是如何消失的呢？海绵宝宝
2019-08-19 21:41:06,0:03:30.679000,4fa7cf89,"(255, 255, 255)",1,25,欢乐是如何消失的呢？海绵宝宝
2019-08-19 21:41:02,0:03:30.679000,4fa7cf89,"(255, 255, 255)",1,25,欢乐是如何消失的呢？海绵宝宝
2019-08-19 21:40:58,0:03:30.679000,4fa7cf89,"(255, 255, 255)",1,25,欢乐是如何消失的呢？海绵宝宝
2019-08-19 21:40:45,0:03:30.679000,4fa7cf89,"(255, 255, 255)",1,25,欢乐是如何消失的呢？海绵宝宝
2019-08-19 21:40:39,0:03:30.679000,4fa7cf89,"(255, 255, 255)",1,25,欢乐是如何消失的呢？海绵宝宝
2019-08-19 21:39:59,0:02:50.598000,3247a027,"(255, 255, 255)",1,25,何为正常？和大多数人不一样就一定是不正常吗？
2019-08-19 21:39:27,0:00:30.262000,b7dad1f3,"(0, 160, 234)",5,25,那是天才
2019-08-19 21:39:17,0:00:27.424000,2dc8a3c9,"(255, 255, 255)",1,25,1084合影
2019-08-19 21:38:48,0:03:33.757000,132e431a,"(231, 0, 18)",4,25,欢乐是如何消失的呢？海绵宝宝
2019-08-19 21:38:24,0:00:18.150000,59b19cda,"(255, 255, 255)",1,25,1084
2019-08-19 21:38:10,0:03:05.832000,132e431a,"(231, 0, 18)",4,25,你想要的卡片我也抽来还给你，虽然我不知道他们有什么好
2019-08-19 21:38:06,0:03:04.466000,132e431a,"(231, 0, 18)",5,25,你想要的卡片我也抽来还给你，虽然我不知道他们有什么好
2019-08-19 21:37:47,0:02:59.005000,132e431a,"(231, 0, 18)",5,25,章鱼哥的仇就由我来报
2019-08-19 21:37:45,0:03:31.038000,bef6eb2a,"(255, 255, 255)",1,25,欢乐是如何消失的呢
2019-08-19 21:37:06,0:02:51.392000,bef6eb2a,"(255, 255, 255)",1,25,是不是我没把你照顾好·
2019-08-19 21:36:57,0:02:26.813000,132e431a,"(231, 0, 18)",4,25,坚持做自己喜欢的事情
2019-08-19 21:36:52,0:02:25.618000,132e431a,"(231, 0, 18)",5,25,坚持做自己喜欢的事情
2019-08-19 21:36:48,0:00:14.415000,a3566436,"(255, 255, 255)",1,25,每天一遍！！！
2019-08-19 21:36:40,0:02:25.984000,bef6eb2a,"(255, 255, 255)",1,25,坚持做自己喜欢的事情
2019-08-19 21:36:23,0:02:05.565000,132e431a,"(231, 0, 18)",5,25,大把青春值得你去奋斗
2019-08-19 21:36:10,0:00:28.319000,4fa7cf89,"(255, 255, 255)",1,25,1100万助攻
2019-08-19 21:35:53,0:00:21.799000,4fa7cf89,"(255, 255, 255)",1,25,1100万助攻
2019-08-19 21:35:52,0:01:53.576000,132e431a,"(231, 0, 18)",4,25,才会自由自在，没有烦恼
2019-08-19 21:35:48,0:01:51.869000,132e431a,"(231, 0, 18)",5,25,才会自由自在，没有烦恼
2019-08-19 21:35:45,0:00:28.549000,31d5ecd6,"(254, 3, 2)",1,25,那是天才
2019-08-19 21:35:38,0:00:18.279000,4fa7cf89,"(255, 255, 255)",1,25,1100万助攻
2019-08-19 21:35:28,0:01:38.898000,132e431a,"(231, 0, 18)",5,25,我没什么头脑，没手笨脚
2019-08-19 21:34:58,0:03:39.005000,31d5ecd6,"(255, 255, 255)",1,25,那是天才
2019-08-19 21:34:54,0:01:14.578000,132e431a,"(231, 0, 18)",4,25,直到有人发现了我，看见了我，走进了我，拥向了我，从此改变我的全部生活
2019-08-19 21:34:47,0:01:12.018000,132e431a,"(0, 160, 234)",4,25,直到有人发现了我，看见了我，走进了我，拥向了我，从此改变我的全部生活
2019-08-19 21:34:36,0:02:03.510000,85f0ab8c,"(255, 255, 255)",1,25,我只有你
2019-08-19 21:34:23,0:02:48.409000,4599d676,"(255, 255, 255)",1,25,泪目
2019-08-19 21:34:21,0:00:53.416000,132e431a,"(0, 160, 234)",5,25,我只是在做海星该做的事情
2019-08-19 21:34:14,0:03:33.923000,919801eb,"(0, 160, 234)",1,25,泪目
2019-08-19 21:34:05,0:01:32.801000,8a0a0985,"(231, 0, 18)",1,25,我要这币有何用
2019-08-19 21:33:51,0:00:45.010000,132e431a,"(0, 160, 234)",4,25,因为天才生来孤独
2019-08-19 21:33:28,0:00:12.065000,eb874404,"(255, 255, 255)",1,25,1083
2019-08-19 21:32:25,0:00:08.249000,5ff9759f,"(255, 255, 255)",1,25,再来亿遍
2019-08-19 21:31:34,0:00:03.060000,4599d676,"(255, 255, 255)",1,25,1000W贺电
2019-08-19 21:30:39,0:02:26.910000,63f4d35b,"(0, 152, 67)",5,25,坚持做自己喜欢的事情
2019-08-19 21:29:49,0:00:25.466000,5cbae436,"(255, 255, 255)",1,25,合影留念
2019-08-19 21:29:22,0:00:07.061000,c8859de0,"(255, 255, 255)",1,25,wc130万币
2019-08-19 21:29:12,0:00:30.718000,a4bf2e6b,"(255, 255, 255)",1,25,1083
2019-08-19 21:28:51,0:02:52.001000,f788df07,"(255, 255, 255)",1,25,泪目
2019-08-19 21:28:23,0:03:36.857000,9de03b2a,"(231, 0, 18)",1,25,兄弟！我们开头见！！
2019-08-19 21:27:31,0:01:06.837000,553df0cf,"(255, 255, 255)",1,25,连续三天看
2019-08-19 21:26:06,0:02:39.534000,fda4e18d,"(255, 255, 255)",1,25,何为正常
2019-08-19 21:26:05,0:02:25.985000,791d3cc5,"(231, 0, 18)",5,25,坚持做自己喜欢的事情
2019-08-19 21:26:00,0:00:04.161000,f788df07,"(255, 255, 255)",1,25,再来亿遍
2019-08-19 21:25:59,0:02:39.534000,fda4e18d,"(255, 255, 255)",1,25,何为正常
2019-08-19 21:25:53,0:02:39.534000,fda4e18d,"(255, 255, 255)",1,25,何为正常
2019-08-19 21:25:47,0:02:39.534000,fda4e18d,"(255, 255, 255)",1,25,何为正常
2019-08-19 21:25:41,0:02:39.534000,fda4e18d,"(255, 255, 255)",1,25,何为正常
2019-08-19 21:25:40,0:00:03.942000,56024d1b,"(231, 0, 18)",1,25,1083w合影
2019-08-19 21:25:36,0:03:39.486000,e3bfc4c2,"(255, 255, 255)",1,25,泪目
2019-08-19 21:25:35,0:02:39.534000,fda4e18d,"(255, 255, 255)",1,25,何为正常
2019-08-19 21:25:28,0:02:39.534000,fda4e18d,"(255, 255, 255)",1,25,何为正常
2019-08-19 21:25:25,0:02:39.534000,fda4e18d,"(255, 255, 255)",1,25,何为正常
2019-08-19 21:25:19,0:00:58.122000,9f3e11bb,"(254, 241, 2)",5,25,我只是在做海星该做的事
2019-08-19 21:24:58,0:02:17.958000,cea0cbd3,"(255, 255, 255)",1,25,泪崩
2019-08-19 21:24:21,0:01:53.814000,fda4e18d,"(255, 255, 255)",1,25,才会自由自在，没有烦恼
2019-08-19 21:24:18,0:01:53.814000,fda4e18d,"(255, 255, 255)",1,25,才会自由自在，没有烦恼
2019-08-19 21:24:14,0:01:53.814000,fda4e18d,"(255, 255, 255)",1,25,才会自由自在，没有烦恼
2019-08-19 21:23:46,0:01:52.786000,fda4e18d,"(255, 255, 255)",1,25,才会自由自在，没有烦恼
2019-08-19 21:23:43,0:00:36.246000,9f3e11bb,"(144, 195, 32)",5,25,那是天才
2019-08-19 21:23:39,0:01:52.786000,fda4e18d,"(255, 255, 255)",1,25,才会自由自在，没有烦恼
2019-08-19 21:23:35,0:01:52.786000,fda4e18d,"(255, 255, 255)",1,25,才会自由自在，没有烦恼
2019-08-19 21:23:17,0:00:32.162000,9f3e11bb,"(255, 255, 255)",5,25,那是天才
2019-08-19 21:23:09,0:03:03.679000,d912a4d0,"(255, 255, 255)",1,25,难受
2019-08-19 21:22:56,0:01:44.814000,fda4e18d,"(255, 255, 255)",1,25,。
2019-08-19 21:22:46,0:01:12.380000,df02029f,"(255, 255, 255)",1,25,直到有人发现了我，看见了我，走进了我，拥向了我，从此改变了我生活
2019-08-19 21:22:33,0:01:17.405000,8c005834,"(255, 255, 255)",1,25,从几十万到一千多万，贺电!
2019-08-19 21:22:27,0:00:30.145000,24d9e7f1,"(255, 255, 255)",1,25,1083万了
2019-08-19 21:21:34,0:01:25.447000,28f435c6,"(255, 255, 255)",1,25,直到有人发现了我，看到了我，走向了我
2019-08-19 21:21:16,0:01:41.997000,f9d4d7df,"(255, 255, 255)",1,25,天线坤坤
2019-08-19 21:20:06,0:01:26.982000,f9d4d7df,"(255, 255, 255)",1,25,黑子好评
2019-08-19 21:19:45,0:00:23.481000,2ad23947,"(255, 255, 255)",1,25,这是那集呀？？？
2019-08-19 21:19:38,0:01:19.357000,28f435c6,"(255, 255, 255)",1,25,镇站之宝
2019-08-19 21:19:21,0:03:34.190000,edf4e310,"(0, 46, 114)",5,25,快乐是如何消失的呢？海绵宝宝
2019-08-19 21:19:05,0:01:12.018000,fda4e18d,"(255, 255, 255)",1,25,直到有人发现了我看见了我走进了我拥向了我
2019-08-19 21:18:58,0:03:05.838000,e2a8ecbf,"(255, 255, 255)",1,25,期望是你绝望也是你，对吧，张笑严
2019-08-19 21:18:57,0:01:12.018000,fda4e18d,"(255, 255, 255)",1,25,直到有人发现了我看见了我走进了我拥向了我
2019-08-19 21:18:50,0:01:12.018000,fda4e18d,"(255, 255, 255)",1,25,直到有人发现了我看见了我走进了我拥向了我
2019-08-19 21:18:50,0:00:15.529000,41a4d0df,"(255, 255, 255)",1,25,。。
2019-08-19 21:18:47,0:01:12.018000,fda4e18d,"(255, 255, 255)",1,25,直到有人发现了我看见了我走进了我拥向了我
2019-08-19 21:18:42,0:01:12.018000,fda4e18d,"(255, 255, 255)",1,25,直到有人发现了我看见了我走进了我拥向了我
2019-08-19 21:18:38,0:01:12.018000,fda4e18d,"(255, 255, 255)",1,25,直到有人发现了我看见了我走进了我拥向了我
2019-08-19 21:18:32,0:01:12.018000,fda4e18d,"(255, 255, 255)",1,25,直到有人发现了我看见了我走进了我拥向了我
2019-08-19 21:18:28,0:01:12.018000,fda4e18d,"(255, 255, 255)",1,25,直到有人发现了我看见了我走进了我拥向了我
2019-08-19 21:18:20,0:02:53.279000,8c6fa615,"(255, 255, 255)",1,25,呆头呆脑，没有烦恼
2019-08-19 21:17:16,0:01:28.933000,b8b4ec49,"(255, 255, 255)",1,25,天才天才天才天才天才天才天才天才天才天才
2019-08-19 21:16:45,0:02:13.265000,d0022ecf,"(255, 255, 255)",1,25,这是第一个让我觉得不三连对不起良心的视频
2019-08-19 21:16:45,0:01:14.044000,105cfcb9,"(255, 255, 255)",1,25,论
2019-08-19 21:16:23,0:00:42.808000,a95dd72a,"(255, 255, 255)",1,25,1083
2019-08-19 21:16:16,0:03:17.184000,19a30a78,"(0, 160, 234)",1,25,哥哥
2019-08-19 21:16:03,0:00:46.898000,fda4e18d,"(255, 255, 255)",1,25,因为天才生来孤独
2019-08-19 21:16:01,0:00:07.799000,eb61ec50,"(255, 255, 255)",1,25,每日一遍
2019-08-19 21:15:51,0:00:46.898000,fda4e18d,"(255, 255, 255)",1,25,因为天才生来孤独
2019-08-19 21:15:44,0:00:46.898000,fda4e18d,"(255, 255, 255)",1,25,因为天才生来孤独
2019-08-19 21:15:37,0:01:54.936000,1f972d52,"(255, 255, 255)",1,25,第一条弹幕献给天才
2019-08-19 21:15:27,0:03:38.320000,29f2a7ac,"(255, 255, 255)",1,25,越看越难受啊……
2019-08-19 21:14:02,0:00:09.478000,fda4e18d,"(255, 255, 255)",1,25,这视频真差劲，我才看了亿遍而已
2019-08-19 21:13:26,0:00:02.958000,fda4e18d,"(255, 255, 255)",1,18,那是天才
2019-08-19 21:13:21,0:00:31.727000,cfd9e95c,"(255, 255, 255)",1,25,1083万
2019-08-19 21:13:17,0:00:30.592000,c96942a8,"(144, 195, 32)",5,25,那是天才
2019-08-19 21:13:06,0:00:37.054000,ce97a950,"(255, 255, 255)",1,25,1083w了
2019-08-19 21:12:54,0:00:02.018000,47748aa4,"(226, 2, 127)",5,25,一分十六秒有惊喜，仔细看
2019-08-19 21:12:13,0:03:20.858000,18c75f31,"(255, 255, 255)",1,25,快乐是如何消失的呢？海绵宝宝
2019-08-19 21:12:04,0:00:48.967000,846fa86e,"(255, 255, 255)",1,25,我爱你派大星
2019-08-19 21:11:23,0:00:28.826000,f7badb85,"(255, 255, 255)",1,25,1000万了
2019-08-19 21:11:17,0:02:51.837000,4dab6656,"(68, 34, 102)",1,25,派大星派大星
2019-08-19 21:11:12,0:03:31.874000,df9053bc,"(254, 3, 2)",1,25,欢乐是如何消失的呢？海绵宝宝
2019-08-19 21:11:05,0:00:32.711000,fda4e18d,"(255, 255, 255)",1,18,天才
2019-08-19 21:10:39,0:03:41,29f2a7ac,"(255, 255, 255)",1,25,有点难过，不知道为什么……
2019-08-19 21:09:38,0:02:27.839000,df9053bc,"(255, 114, 4)",1,25,坚持做自己喜欢的事情
2019-08-19 21:09:32,0:02:27.839000,df9053bc,"(204, 2, 115)",1,25,坚持做自己喜欢的事情
2019-08-19 21:09:27,0:02:27.839000,df9053bc,"(255, 211, 2)",1,25,坚持做自己喜欢的事情
2019-08-19 21:09:21,0:02:27.839000,df9053bc,"(66, 102, 190)",1,25,坚持做自己喜欢的事情
2019-08-19 21:09:15,0:02:27.839000,df9053bc,"(0, 205, 0)",1,25,坚持做自己喜欢的事情
2019-08-19 21:09:10,0:02:27.839000,df9053bc,"(255, 255, 0)",1,25,坚持做自己喜欢的事情
2019-08-19 21:09:04,0:02:27.839000,df9053bc,"(137, 213, 255)",1,25,坚持做自己喜欢的事情
2019-08-19 21:08:58,0:02:27.839000,df9053bc,"(254, 3, 2)",1,25,坚持做自己喜欢的事情
2019-08-19 21:08:26,0:00:34.258000,8df8ef1f,"(231, 0, 18)",1,25,那是天才
2019-08-19 21:08:23,0:00:07.338000,c7c353dd,"(255, 255, 255)",1,25,再开亿遍
2019-08-19 21:08:23,0:01:52.420000,8e62cf11,"(132, 192, 203)",1,25,才会自由自在，没有烦恼
2019-08-19 21:08:17,0:02:24.032000,4055bd8c,"(255, 255, 255)",1,25,wsl
2019-08-19 21:08:09,0:00:26.664000,8df8ef1f,"(231, 0, 18)",1,25,我枯了
2019-08-19 21:07:56,0:00:04.307000,62af4a68,"(255, 255, 255)",1,25,看见这个，不亏的
2019-08-19 21:07:53,0:01:20.655000,125fd18f,"(255, 255, 255)",1,25,好难受
2019-08-19 21:07:52,0:01:54.114000,df9053bc,"(254, 3, 2)",1,25,才会自由自在，没有烦恼
2019-08-19 21:06:41,0:01:15.908000,df9053bc,"(66, 102, 190)",1,25,直到有人发现了我，看见了我，走向了我，拥向了我，从此改变我的全部生活
2019-08-19 21:06:34,0:03:11.014000,e62183b1,"(255, 255, 255)",1,25,小时候总是在想章鱼哥为什么总是在生气长大了却想不通派大星为什么总是那么开心
2019-08-19 21:06:27,0:01:15.908000,df9053bc,"(255, 255, 0)",1,25,直到有人发现了我，看见了我，走向了我，拥向了我，从此改变我的全部生活
2019-08-19 21:06:21,0:01:15.908000,df9053bc,"(255, 170, 2)",1,25,直到有人发现了我，看见了我，走向了我，拥向了我，从此改变我的全部生活
2019-08-19 21:06:15,0:01:15.908000,df9053bc,"(255, 114, 4)",1,25,直到有人发现了我，看见了我，走向了我，拥向了我，从此改变我的全部生活
2019-08-19 21:06:09,0:01:15.908000,df9053bc,"(254, 3, 2)",1,25,直到有人发现了我，看见了我，走向了我，拥向了我，从此改变我的全部生活
2019-08-19 21:05:44,0:00:08.674000,e0fa9045,"(231, 0, 18)",4,25,小马
2019-08-19 21:05:30,0:01:50.400000,2fffa74e,"(255, 255, 255)",1,25,？？？
2019-08-19 21:05:25,0:00:06.344000,e0fa9045,"(231, 0, 18)",4,25,看小马
2019-08-19 21:05:13,0:00:15.045000,e0fa9045,"(231, 0, 18)",4,25,小马
2019-08-19 21:04:44,0:00:57.850000,df9053bc,"(255, 255, 0)",1,25,我只是在做海星该做的事情
2019-08-19 21:04:43,0:03:21.286000,af1581b8,"(255, 255, 255)",1,25,看的想哭是咋回事
2019-08-19 21:03:39,0:01:42.312000,928fde6b,"(254, 241, 2)",1,25,眼里进沙子了
2019-08-19 21:03:20,0:03:40.170000,4f2c333b,"(255, 255, 255)",1,25,那是天才
2019-08-19 21:02:39,0:03:37.421000,b4a96e56,"(255, 255, 255)",1,25,泪目
2019-08-19 21:02:24,0:03:26.121000,b4a96e56,"(255, 255, 255)",1,25,汝闻，人言否
2019-08-19 21:02:13,0:02:04.011000,190b9e9a,"(255, 255, 255)",1,25,泪目
2019-08-19 21:00:51,0:02:29.467000,1b7ccfaa,"(255, 255, 255)",1,25,大把的青春
2019-08-19 21:00:47,0:00:08.881000,4e982a28,"(231, 0, 18)",1,25,1000万合影！
2019-08-19 21:00:31,0:00:28.438000,24b86e5f,"(254, 241, 2)",1,25,这是有心的鬼畜
2019-08-19 21:00:27,0:02:08.336000,2dc58ee8,"(204, 2, 115)",1,25,爱你的家人
2019-08-19 21:00:26,0:00:25.394000,190b9e9a,"(255, 255, 255)",1,25,bgm泪目
2019-08-19 21:00:19,0:02:00.942000,2dc58ee8,"(204, 2, 115)",1,25,呆头呆脑
2019-08-19 21:00:14,0:00:21.032000,44dacb68,"(255, 255, 255)",1,25,1083w
2019-08-19 21:00:08,0:02:28.749000,d96551a6,"(255, 255, 255)",1,25,坚持做自己喜欢的事情
2019-08-19 21:00:06,0:01:47.529000,2dc58ee8,"(204, 2, 115)",1,25,结果只抽中了一辆小汽车
2019-08-19 20:59:39,0:01:20.524000,2dc58ee8,"(204, 2, 115)",1,25,因为天才生来孤独
2019-08-19 20:57:02,0:02:28.992000,169e9c3b,"(255, 255, 255)",1,25,坚持做自己喜欢的事情
2019-08-19 20:56:54,0:02:24.830000,c1c4acb9,"(255, 255, 255)",1,25,泪目
2019-08-19 20:56:49,0:02:19.233000,c1c4acb9,"(255, 255, 255)",1,25,泪目
2019-08-19 20:55:53,0:00:38.213000,cedf0d93,"(255, 255, 255)",1,25,那是天才
2019-08-19 20:55:51,0:01:50.998000,8dd57c56,"(231, 0, 18)",1,25,派大星才是海底最聪明的生物
2019-08-19 20:55:48,0:00:57.733000,43f5aeeb,"(255, 255, 255)",1,25,1080万合影
2019-08-19 20:55:47,0:01:23.672000,169e9c3b,"(255, 255, 255)",1,25,直到有人发现我，走进我，涌向我，从此改变我的我全部的生活
2019-08-19 20:55:22,0:01:21.401000,bd0c0f83,"(255, 255, 255)",1,25,艺术就是派大星
2019-08-19 20:55:14,0:00:27.245000,cedf0d93,"(255, 255, 255)",1,25,那是天才
2019-08-19 20:55:03,0:00:43.569000,55f1293f,"(66, 102, 190)",5,25,因为天才生来孤独
2019-08-19 20:54:48,0:00:43.569000,55f1293f,"(1, 152, 153)",5,25,因为天才生来孤独
2019-08-19 20:54:31,0:00:43.569000,55f1293f,"(0, 205, 0)",5,25,因为天才生来孤独
2019-08-19 20:54:20,0:02:18.956000,1d896afd,"(255, 255, 255)",1,25,awsl
2019-08-19 20:54:20,0:00:43.569000,55f1293f,"(160, 238, 0)",5,25,因为天才生来孤独
2019-08-19 20:53:59,0:00:43.569000,55f1293f,"(255, 255, 0)",5,25,因为天才生来孤独
2019-08-19 20:53:38,0:00:43.569000,55f1293f,"(255, 211, 2)",5,25,因为天才生来孤独
2019-08-19 20:53:12,0:00:43.569000,55f1293f,"(255, 170, 2)",5,25,以内天才生来孤独
2019-08-19 20:53:04,0:02:12.691000,59fd3661,"(255, 255, 255)",1,25,泪目
2019-08-19 20:52:58,0:00:43.569000,55f1293f,"(255, 114, 4)",5,25,因为天才生来孤独
2019-08-19 20:52:50,0:03:01.541000,f47d76bf,"(255, 255, 255)",1,25,被生活磨平了棱角
2019-08-19 20:52:43,0:02:59.783000,5eb4199a,"(255, 255, 255)",1,25,莫名难受
2019-08-19 20:52:40,0:00:43.569000,55f1293f,"(254, 3, 2)",5,25,因为天才生来孤独
2019-08-19 20:52:29,0:02:41.217000,f47d76bf,"(255, 255, 255)",1,25,坚持做自己喜欢的事情
2019-08-19 20:51:55,0:02:00.765000,71b0fa5f,"(255, 255, 255)",1,25,再来亿遍
2019-08-19 20:51:47,0:00:28.961000,d2ca988b,"(255, 255, 255)",1,25,那是天才！
2019-08-19 20:51:22,0:00:43.496000,55f1293f,"(254, 3, 2)",1,25,因为天才生来孤独
2019-08-19 20:50:52,0:00:52.438000,7a544a39,"(255, 255, 255)",1,25,2刷
2019-08-19 20:50:52,0:01:03.389000,f47d76bf,"(255, 255, 255)",1,25,泪目
2019-08-19 20:50:25,0:00:36.577000,f47d76bf,"(255, 255, 255)",1,25,那是天才
2019-08-19 20:50:13,0:03:29.482000,7416351c,"(231, 0, 18)",1,25,你还是海绵宝宝嘛
2019-08-19 20:49:53,0:00:02.402000,123568a,"(255, 255, 255)",5,25,每天亿遍
2019-08-19 20:49:48,0:02:57.097000,3acbcbef,"(255, 255, 255)",1,25,妈耶，这怎么还有催泪效果
2019-08-19 20:49:24,0:02:27.680000,49bb9d75,"(255, 255, 255)",1,25,woc前呼后应
2019-08-19 20:49:17,0:01:57.400000,53c70ac,"(255, 255, 255)",1,25,莫名伤感
2019-08-19 20:48:55,0:00:33.088000,6cbcec04,"(231, 0, 18)",1,25,那不是正常人，那是天才！
2019-08-19 20:48:54,0:02:29.282000,7416351c,"(254, 241, 2)",1,25,坚持做自己想做的事情❤️
2019-08-19 20:48:48,0:02:37.929000,cdd3b84d,"(255, 255, 255)",1,25,你喜欢的她不喜欢
2019-08-19 20:48:48,0:00:04.728000,7417dab,"(255, 255, 255)",1,25,再来亿遍
2019-08-19 20:48:15,0:02:46.815000,1ad4ec0a,"(255, 255, 255)",1,25,磨平了棱角
2019-08-19 20:48:04,0:02:46.158000,f9ffef05,"(132, 192, 203)",5,25,泪目
2019-08-19 20:47:47,0:02:12.342000,7416351c,"(255, 255, 255)",1,25,想哭
2019-08-19 20:47:09,0:02:16.102000,7417dab,"(255, 255, 255)",1,25,大把青春值得你去奋斗
2019-08-19 20:46:52,0:00:49.339000,59fd3661,"(255, 255, 255)",1,25,泪目
2019-08-19 20:46:11,0:01:18.592000,7417dab,"(255, 255, 255)",1,25,泪目
2019-08-19 20:45:43,0:00:14.202000,7416351c,"(255, 255, 255)",1,25,再来一遍
2019-08-19 20:45:36,0:00:35.281000,f9ffef05,"(231, 0, 18)",5,25,1082助攻
2019-08-19 20:45:32,0:00:39.433000,7417dab,"(255, 255, 255)",1,25,那是天才
2019-08-19 20:45:20,0:00:02.476000,fda09c21,"(255, 255, 255)",1,25,再来亿遍
2019-08-19 20:44:42,0:00:12.121000,1ad4ec0a,"(255, 255, 255)",1,25,1082万了
2019-08-19 20:44:41,0:00:44.908000,88913719,"(255, 255, 255)",1,25,因为天才注定孤独
2019-08-19 20:44:24,0:00:55.279000,bd0b28d3,"(255, 255, 255)",1,25,深受感动了
2019-08-19 20:43:42,0:00:57.469000,b576dc15,"(255, 255, 255)",1,25,不知道为什么有种伤心的感觉
2019-08-19 20:43:39,0:00:34.018000,88913719,"(255, 255, 255)",1,25,那是 天才
2019-08-19 20:42:54,0:00:12.721000,7afc5bfd,"(255, 255, 255)",1,25,冲1ui
2019-08-19 20:39:00,0:00:31.209000,71c37e1d,"(255, 255, 255)",1,25,那是天才
2019-08-19 20:38:19,0:00:08.507000,28c1410f,"(204, 2, 115)",5,25,1082合影
2019-08-19 20:38:19,0:00:01.646000,71c37e1d,"(255, 255, 255)",1,25,1000万啦
2019-08-19 20:38:11,0:03:16.122000,552aa238,"(254, 3, 2)",1,25,可是我们总要长大呀
2019-08-19 20:37:26,0:02:28.279000,dd292afe,"(254, 241, 2)",1,25,坚持做自己喜欢的事情
2019-08-19 20:37:20,0:00:06.886000,309367be,"(146, 121, 57)",1,25,1082万合影
2019-08-19 20:37:18,0:00:04.417000,78506be9,"(255, 255, 255)",1,25,。。
2019-08-19 20:36:32,0:02:26.939000,309367be,"(146, 121, 57)",1,25,坚持做自己喜欢的事情
2019-08-19 20:36:12,0:01:11.654000,fd4cb256,"(254, 3, 2)",5,25,直到有人发现了我，看见了我，走进了我，拥向了我，从此改变我的全部生活
2019-08-19 20:36:09,0:03:38.427000,9007a4fb,"(255, 255, 255)",1,25,一个无法被旁人理解的天才。
2019-08-19 20:35:57,0:01:11.654000,fd4cb256,"(255, 255, 255)",1,25,直到有人发现了我，看见了我，走进了我，拥向了我，从此改变我的全部生活
2019-08-19 20:35:20,0:01:06.680000,76955517,"(255, 211, 2)",5,25,艺术就是派大星
2019-08-19 20:35:17,0:02:29.411000,2094ede2,"(255, 255, 255)",1,25,坚持自己喜欢的事情
2019-08-19 20:34:45,0:03:04.206000,9007a4fb,"(255, 255, 255)",1,25,混入其中
2019-08-19 20:34:43,0:00:29.116000,76955517,"(255, 211, 2)",5,25,那是天才
2019-08-19 20:34:39,0:00:57.382000,309367be,"(146, 121, 57)",1,25,大勇若怯，大智如
2019-08-19 20:34:18,0:00:08.081000,1a2397aa,"(255, 255, 255)",1,25,再来亿遍
